Type,,Cen Lat,Cen Lon,Point 1 Lat,Point 1 Lon,Point 2 Lat,Point 2 Lon,Point 3 Lat,Point 3 Lon,Point 4 Lat,Point 4 Lon,Point 5 Lat,Point 5 Lon,Point 6 Lat,Point 6 Lon,Point 7 Lat ,Point 7 Lon,Point 8 Lat ,Point 8 Lon,Point 9 Lat ,Point 9 Lon,Point 10 Lat ,Point 10 Lon,Point 11 Lat ,Point 11 Lon,Point 12 Lat ,Point 12 Lon,Point 13 Lat ,Point 13 Lon,Point 14 Lat ,Point 14 Lon,Point 15 Lat ,Point 15 Lon,Point 16 Lat ,Point 16 Lon,Point 17 Lat ,Point 17 Lon,Point 18 Lat ,Point 18 Lon,Point 19 Lat ,Point 19 Lon,Point 20 Lat ,Point 20 Lon,Point 21 Lat ,Point 21 Lon,Point 22 Lat ,Point 22 Lon,Point 23 Lat ,Point 23 Lon,Point 24 Lat ,Point 24 Lon,Point 25 Lat ,Point 25 Lon,Point 26 Lat ,Point 26 Lon,Point 27 Lat ,Point 27 Lon,Point 28 Lat ,Point 28 Lon,Point 29 Lat ,Point 29 Lon,Point 30 Lat ,Point 30 Lon,Point 31 Lat ,Point 31 Lon,Point 32 Lat ,Point 32 Lon,Point 33 Lat ,Point 33 Lon,Point 34 Lat ,Point 34 Lon,Point 35 Lat ,Point 35 Lon,Point 36 Lat ,Point 36 Lon
Building 20,,-35.239554,149.083536,-35.239390,149.083285,-35.239303,149.083526,-35.239350,149.083554,-35.239345,149.083563,-35.239357,149.083575,-35.239324,149.083653,-35.239376,149.083661,-35.239403,149.083613,-35.239685,149.083614,-35.239685,149.083505,-35.239751,149.083502,-35.239748,149.083363,-35.239686,149.083286,-35.239565,149.083286,-35.239565,149.083466,-35.239461,149.083465,-35.239495,149.083382,-35.237356,149.091822,-35.237282,149.091512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
